product,price,quantity,date
Tablet,1280,7,2022-10-02T00:00:00.000Z
Tablet,1557,2,2023-11-19T00:00:00.000Z
Headphones,956,4,2023-05-29T00:00:00.000Z
Keyboard,1085,2,2024-04-14T00:00:00.000Z
Phone,1507,5,2024-02-02T00:00:00.000Z
Tablet,1449,5,2023-08-27T00:00:00.000Z
Headphones,808,4,2024-04-30T00:00:00.000Z
Keyboard,918,3,2024-04-26T00:00:00.000Z
Phone,725,3,2022-01-13T00:00:00.000Z
Tablet,893,10,2023-09-03T00:00:00.000Z
Smartwatch,739,4,2024-07-17T00:00:00.000Z
Smartwatch,1096,6,2024-01-13T00:00:00.000Z
Phone,1246,5,2023-12-05T00:00:00.000Z
Keyboard,1015,8,2022-04-20T00:00:00.000Z
Keyboard,779,4,2024-07-27T00:00:00.000Z
Monitor,1161,5,2022-08-29T00:00:00.000Z
Monitor,919,6,2024-05-11T00:00:00.000Z
Smartwatch,1944,2,2022-12-19T00:00:00.000Z
Phone,1470,8,2023-12-09T00:00:00.000Z
Monitor,1549,4,2024-06-29T00:00:00.000Z
Mouse,651,4,2022-03-29T00:00:00.000Z
Laptop,1539,10,2023-01-08T00:00:00.000Z
Smartwatch,1846,7,2024-12-11T00:00:00.000Z
Phone,1567,6,2023-08-02T00:00:00.000Z
Monitor,726,4,2022-04-26T00:00:00.000Z
Monitor,874,10,2023-12-26T00:00:00.000Z
Tablet,707,8,2024-11-06T00:00:00.000Z
Monitor,606,10,2023-10-06T00:00:00.000Z
Laptop,1517,10,2024-05-21T00:00:00.000Z
Smartwatch,1305,6,2022-06-18T00:00:00.000Z
Mouse,1006,9,2023-11-30T00:00:00.000Z
Tablet,1717,1,2023-02-17T00:00:00.000Z
Smartwatch,749,2,2024-09-13T00:00:00.000Z
Monitor,1444,9,2024-02-07T00:00:00.000Z
Laptop,871,2,2023-09-02T00:00:00.000Z
Headphones,1905,5,2024-02-16T00:00:00.000Z
Phone,651,9,2023-01-19T00:00:00.000Z
Monitor,1226,4,2024-03-21T00:00:00.000Z
Smartwatch,1590,4,2023-07-27T00:00:00.000Z
Smartwatch,1065,4,2022-01-30T00:00:00.000Z
Phone,1370,1,2024-10-30T00:00:00.000Z
Monitor,552,2,2023-06-08T00:00:00.000Z
Headphones,1105,5,2023-04-15T00:00:00.000Z
Mouse,1780,8,2023-12-19T00:00:00.000Z
Headphones,739,10,2023-07-03T00:00:00.000Z
Phone,1024,7,2022-10-08T00:00:00.000Z
Smartwatch,608,7,2022-10-22T00:00:00.000Z
Mouse,1676,9,2024-08-14T00:00:00.000Z
Phone,781,4,2023-06-26T00:00:00.000Z
Keyboard,1669,5,2024-10-10T00:00:00.000Z
Keyboard,1333,10,2023-05-06T00:00:00.000Z
Keyboard,1637,3,2022-02-26T00:00:00.000Z
Mouse,938,4,2023-04-09T00:00:00.000Z
Smartwatch,1163,5,2023-06-14T00:00:00.000Z
Monitor,538,4,2024-03-20T00:00:00.000Z
Mouse,1814,2,2022-05-20T00:00:00.000Z
Phone,1092,10,2023-05-25T00:00:00.000Z
Tablet,1772,6,2024-02-09T00:00:00.000Z
Monitor,1634,8,2022-11-07T00:00:00.000Z
Headphones,666,8,2024-11-07T00:00:00.000Z
Smartwatch,1325,7,2024-04-10T00:00:00.000Z
Laptop,1464,8,2023-02-13T00:00:00.000Z
Laptop,1839,8,2023-08-05T00:00:00.000Z
Phone,1964,6,2022-06-09T00:00:00.000Z
Laptop,1361,8,2023-11-08T00:00:00.000Z
Laptop,1897,8,2022-03-28T00:00:00.000Z
Headphones,912,4,2023-09-30T00:00:00.000Z
Headphones,1365,9,2023-04-18T00:00:00.000Z
Tablet,1116,4,2023-01-18T00:00:00.000Z
Keyboard,1552,9,2022-08-02T00:00:00.000Z
Laptop,1336,3,2024-09-08T00:00:00.000Z
Monitor,1167,1,2024-08-23T00:00:00.000Z
Headphones,582,3,2023-12-25T00:00:00.000Z
Headphones,1930,8,2023-02-28T00:00:00.000Z
Keyboard,1211,7,2022-01-05T00:00:00.000Z
Keyboard,1638,9,2022-09-27T00:00:00.000Z
Phone,1416,3,2022-10-20T00:00:00.000Z
Laptop,1819,8,2024-11-24T00:00:00.000Z
Phone,833,7,2022-08-10T00:00:00.000Z
Headphones,1150,10,2024-08-05T00:00:00.000Z
Tablet,1698,8,2024-08-10T00:00:00.000Z
Mouse,1498,3,2022-04-07T00:00:00.000Z
Headphones,766,4,2024-11-25T00:00:00.000Z
Laptop,937,9,2024-02-09T00:00:00.000Z
Mouse,506,4,2023-01-13T00:00:00.000Z
Mouse,1266,3,2024-06-24T00:00:00.000Z
Keyboard,1214,9,2022-11-12T00:00:00.000Z
Monitor,1315,8,2024-08-18T00:00:00.000Z
Monitor,1400,5,2024-09-05T00:00:00.000Z
Laptop,1581,6,2023-02-14T00:00:00.000Z
Keyboard,1287,9,2022-08-23T00:00:00.000Z
Monitor,1268,3,2023-11-12T00:00:00.000Z
Laptop,1829,5,2022-03-04T00:00:00.000Z
Phone,746,5,2024-06-11T00:00:00.000Z
Smartwatch,1714,5,2023-07-27T00:00:00.000Z
Smartwatch,1858,2,2024-09-11T00:00:00.000Z
Mouse,1695,8,2023-04-26T00:00:00.000Z
Laptop,1393,3,2022-12-20T00:00:00.000Z
Mouse,752,9,2024-09-20T00:00:00.000Z
Phone,1174,5,2024-03-12T00:00:00.000Z
Keyboard,730,8,2023-11-13T00:00:00.000Z
Laptop,1332,9,2023-12-18T00:00:00.000Z
Mouse,1609,6,2024-02-16T00:00:00.000Z
Smartwatch,519,6,2024-04-10T00:00:00.000Z
Monitor,565,1,2024-04-15T00:00:00.000Z
Laptop,1581,6,2022-01-05T00:00:00.000Z
Tablet,1414,2,2023-11-13T00:00:00.000Z
Smartwatch,912,6,2023-02-12T00:00:00.000Z
Tablet,1907,6,2022-11-29T00:00:00.000Z
Tablet,1098,9,2023-09-02T00:00:00.000Z
Headphones,983,8,2023-01-28T00:00:00.000Z
Mouse,1219,3,2023-01-22T00:00:00.000Z
Headphones,1397,1,2022-12-13T00:00:00.000Z
Mouse,1404,4,2022-02-06T00:00:00.000Z
Phone,1034,3,2024-07-15T00:00:00.000Z
Mouse,1857,6,2024-12-27T00:00:00.000Z
Phone,762,5,2022-05-15T00:00:00.000Z
Headphones,1742,7,2023-03-29T00:00:00.000Z
Tablet,912,4,2022-12-20T00:00:00.000Z
Tablet,1957,4,2023-11-18T00:00:00.000Z
Tablet,912,7,2022-08-22T00:00:00.000Z
Phone,777,4,2022-07-01T00:00:00.000Z
Keyboard,1614,8,2022-10-06T00:00:00.000Z
Smartwatch,1966,7,2024-06-18T00:00:00.000Z
Monitor,1709,8,2022-05-18T00:00:00.000Z
Monitor,1153,1,2022-11-27T00:00:00.000Z
Monitor,1187,5,2024-09-17T00:00:00.000Z
Smartwatch,1613,9,2022-11-28T00:00:00.000Z
Laptop,1020,2,2023-06-07T00:00:00.000Z
Monitor,724,1,2023-05-08T00:00:00.000Z
Keyboard,1376,8,2023-04-27T00:00:00.000Z
Monitor,1346,6,2023-03-21T00:00:00.000Z
Headphones,1537,5,2022-09-12T00:00:00.000Z
Mouse,1699,5,2024-08-28T00:00:00.000Z
Headphones,751,2,2023-12-22T00:00:00.000Z
Headphones,1288,1,2024-07-30T00:00:00.000Z
Phone,1264,8,2023-12-22T00:00:00.000Z
Tablet,1615,1,2024-11-24T00:00:00.000Z
Smartwatch,1259,1,2022-11-26T00:00:00.000Z
Phone,1595,1,2022-07-27T00:00:00.000Z
Mouse,516,6,2024-11-21T00:00:00.000Z
Monitor,1219,1,2022-01-22T00:00:00.000Z
Laptop,1610,9,2023-08-20T00:00:00.000Z
Tablet,870,3,2022-11-04T00:00:00.000Z
Tablet,732,8,2024-01-14T00:00:00.000Z
Tablet,1450,2,2022-07-24T00:00:00.000Z
Laptop,1948,10,2022-10-03T00:00:00.000Z
Monitor,855,8,2023-07-15T00:00:00.000Z
Laptop,1801,7,2023-01-06T00:00:00.000Z
Tablet,743,4,2024-06-30T00:00:00.000Z
Laptop,762,4,2022-08-05T00:00:00.000Z
Headphones,1759,7,2022-02-27T00:00:00.000Z
Mouse,1642,3,2023-09-03T00:00:00.000Z
Tablet,772,1,2024-07-08T00:00:00.000Z
Headphones,1255,5,2022-05-07T00:00:00.000Z
Phone,1745,2,2023-02-17T00:00:00.000Z
Monitor,780,2,2022-02-12T00:00:00.000Z
Tablet,1256,3,2024-07-04T00:00:00.000Z
Headphones,585,9,2023-09-01T00:00:00.000Z
Mouse,1207,3,2024-01-11T00:00:00.000Z
Smartwatch,868,9,2022-04-10T00:00:00.000Z
Monitor,1470,1,2022-12-12T00:00:00.000Z
Laptop,670,3,2023-08-23T00:00:00.000Z
Monitor,1119,3,2023-07-13T00:00:00.000Z
Phone,1803,8,2022-03-14T00:00:00.000Z
Tablet,742,10,2023-03-22T00:00:00.000Z
Headphones,1634,1,2023-07-19T00:00:00.000Z
Keyboard,1902,4,2022-06-14T00:00:00.000Z
Headphones,866,8,2022-05-06T00:00:00.000Z
Smartwatch,939,8,2024-04-16T00:00:00.000Z
Headphones,1156,7,2022-06-19T00:00:00.000Z
Monitor,1779,6,2023-07-02T00:00:00.000Z
Mouse,1195,10,2024-04-16T00:00:00.000Z
Laptop,1479,3,2024-01-28T00:00:00.000Z
Keyboard,1486,8,2024-10-31T00:00:00.000Z
Mouse,1087,6,2024-07-02T00:00:00.000Z
Tablet,1741,2,2022-03-23T00:00:00.000Z
Monitor,1653,7,2022-01-06T00:00:00.000Z
Laptop,1322,7,2023-12-09T00:00:00.000Z
Headphones,1157,6,2024-03-23T00:00:00.000Z
Laptop,1103,6,2024-02-28T00:00:00.000Z
Laptop,1820,2,2024-07-02T00:00:00.000Z
Phone,1940,2,2022-04-08T00:00:00.000Z
Keyboard,512,2,2024-03-22T00:00:00.000Z
Mouse,1164,3,2024-05-29T00:00:00.000Z
Laptop,1938,5,2023-03-26T00:00:00.000Z
Laptop,1224,2,2023-01-05T00:00:00.000Z
Monitor,595,8,2024-04-28T00:00:00.000Z
Mouse,1417,9,2024-06-13T00:00:00.000Z
Headphones,913,3,2022-11-09T00:00:00.000Z
Smartwatch,1970,6,2023-04-16T00:00:00.000Z
Keyboard,685,8,2023-09-03T00:00:00.000Z
Headphones,1520,4,2024-07-13T00:00:00.000Z
Monitor,657,8,2022-12-26T00:00:00.000Z
Laptop,1279,1,2024-01-24T00:00:00.000Z
Keyboard,1044,2,2023-06-13T00:00:00.000Z
Laptop,1592,9,2023-12-07T00:00:00.000Z
Mouse,1321,8,2022-10-23T00:00:00.000Z
Headphones,894,3,2023-07-04T00:00:00.000Z
Tablet,1356,5,2023-05-16T00:00:00.000Z
Keyboard,734,1,2023-09-28T00:00:00.000Z
Monitor,1163,6,2022-02-21T00:00:00.000Z
Smartwatch,1999,9,2022-05-27T00:00:00.000Z
Tablet,1510,7,2024-03-20T00:00:00.000Z
Mouse,1274,7,2023-11-18T00:00:00.000Z
Mouse,637,2,2024-03-11T00:00:00.000Z
Laptop,1850,6,2022-05-23T00:00:00.000Z
Tablet,1051,6,2023-02-16T00:00:00.000Z
Smartwatch,959,10,2023-05-17T00:00:00.000Z
Tablet,1035,9,2024-12-19T00:00:00.000Z
Phone,1394,9,2022-04-12T00:00:00.000Z
Monitor,1214,1,2024-08-29T00:00:00.000Z
Monitor,759,2,2023-11-27T00:00:00.000Z
Smartwatch,1728,5,2022-10-03T00:00:00.000Z
Keyboard,1411,6,2022-11-07T00:00:00.000Z
Phone,1970,3,2024-06-17T00:00:00.000Z
Laptop,790,8,2023-05-02T00:00:00.000Z
Monitor,1421,7,2022-07-02T00:00:00.000Z
Headphones,1879,7,2024-06-23T00:00:00.000Z
Headphones,1525,6,2023-12-02T00:00:00.000Z
Tablet,1428,1,2022-06-02T00:00:00.000Z
Keyboard,1695,10,2023-03-08T00:00:00.000Z
Tablet,1697,2,2022-07-22T00:00:00.000Z
Tablet,1214,4,2023-06-22T00:00:00.000Z
Tablet,731,6,2023-12-21T00:00:00.000Z
Phone,1736,8,2023-12-26T00:00:00.000Z
Mouse,1678,2,2023-04-30T00:00:00.000Z
Keyboard,1989,4,2022-06-03T00:00:00.000Z
Tablet,1462,9,2022-01-10T00:00:00.000Z
Keyboard,1600,5,2022-01-11T00:00:00.000Z
Headphones,1723,2,2022-06-05T00:00:00.000Z
Phone,1131,5,2024-01-20T00:00:00.000Z
Phone,837,9,2024-03-04T00:00:00.000Z
Tablet,1995,9,2023-10-27T00:00:00.000Z
Phone,2000,8,2024-11-27T00:00:00.000Z
Keyboard,601,2,2024-09-25T00:00:00.000Z
Laptop,660,3,2023-04-06T00:00:00.000Z
Headphones,1433,5,2023-01-04T00:00:00.000Z
Tablet,1296,10,2024-02-04T00:00:00.000Z
Keyboard,1851,10,2023-07-22T00:00:00.000Z
Monitor,1550,8,2024-03-15T00:00:00.000Z
Keyboard,1438,2,2024-09-23T00:00:00.000Z
Tablet,999,3,2024-02-14T00:00:00.000Z
Mouse,1576,6,2023-09-07T00:00:00.000Z
Headphones,1650,7,2024-11-23T00:00:00.000Z
Phone,1658,5,2024-05-08T00:00:00.000Z
Smartwatch,920,2,2024-10-19T00:00:00.000Z
Smartwatch,1414,6,2024-01-24T00:00:00.000Z
Keyboard,831,6,2024-05-31T00:00:00.000Z
Smartwatch,1718,10,2022-05-12T00:00:00.000Z
Keyboard,1664,8,2024-01-12T00:00:00.000Z
Headphones,1366,6,2024-09-11T00:00:00.000Z
Phone,1887,3,2024-11-20T00:00:00.000Z
Headphones,1157,2,2023-10-13T00:00:00.000Z
Smartwatch,573,9,2024-09-24T00:00:00.000Z
Headphones,1913,10,2023-08-22T00:00:00.000Z
Phone,1381,10,2022-06-19T00:00:00.000Z
Smartwatch,1554,8,2024-12-17T00:00:00.000Z
Keyboard,530,7,2024-12-18T00:00:00.000Z
Smartwatch,1957,10,2023-11-16T00:00:00.000Z
Smartwatch,1575,9,2022-09-26T00:00:00.000Z
Tablet,989,6,2023-02-24T00:00:00.000Z
Phone,1597,7,2022-02-24T00:00:00.000Z
Smartwatch,1846,5,2023-09-11T00:00:00.000Z
Phone,1811,8,2022-10-01T00:00:00.000Z
Keyboard,803,2,2023-04-25T00:00:00.000Z
Keyboard,741,6,2024-01-05T00:00:00.000Z
Smartwatch,720,3,2022-01-21T00:00:00.000Z
Monitor,1768,6,2024-05-28T00:00:00.000Z
Laptop,1085,4,2023-08-10T00:00:00.000Z
Laptop,1939,10,2024-01-04T00:00:00.000Z
Tablet,1359,5,2024-01-16T00:00:00.000Z
Smartwatch,1637,5,2024-06-10T00:00:00.000Z
Keyboard,729,3,2022-08-14T00:00:00.000Z
Tablet,902,2,2022-01-26T00:00:00.000Z
Phone,1373,5,2023-02-20T00:00:00.000Z
Tablet,689,7,2022-07-04T00:00:00.000Z
Phone,1862,5,2024-09-15T00:00:00.000Z
Keyboard,967,3,2024-12-23T00:00:00.000Z
Mouse,1764,5,2023-10-23T00:00:00.000Z
Tablet,567,9,2023-07-19T00:00:00.000Z
Headphones,1729,8,2022-05-14T00:00:00.000Z
Mouse,1398,6,2023-06-01T00:00:00.000Z
Laptop,1468,4,2022-03-21T00:00:00.000Z
Smartwatch,564,5,2024-09-18T00:00:00.000Z
Monitor,574,2,2023-06-07T00:00:00.000Z
Tablet,1902,8,2023-08-25T00:00:00.000Z
Tablet,1436,1,2022-05-29T00:00:00.000Z
Monitor,1960,4,2022-08-10T00:00:00.000Z
Smartwatch,1519,1,2024-05-03T00:00:00.000Z
Headphones,634,7,2023-01-31T00:00:00.000Z
Phone,530,5,2024-04-18T00:00:00.000Z
Laptop,971,3,2024-10-11T00:00:00.000Z
Phone,1870,10,2024-05-11T00:00:00.000Z
Headphones,1712,8,2022-05-28T00:00:00.000Z
Headphones,729,5,2023-07-24T00:00:00.000Z
Headphones,1288,9,2022-09-07T00:00:00.000Z
Keyboard,1314,6,2024-06-13T00:00:00.000Z
Laptop,1316,2,2022-01-13T00:00:00.000Z
Laptop,1656,5,2024-12-13T00:00:00.000Z
Monitor,1651,1,2022-10-15T00:00:00.000Z
Laptop,987,9,2022-02-26T00:00:00.000Z
Smartwatch,1200,3,2023-12-10T00:00:00.000Z
Phone,1802,10,2022-08-29T00:00:00.000Z
Monitor,1085,3,2022-11-18T00:00:00.000Z
Phone,1417,9,2024-10-22T00:00:00.000Z
Phone,1806,1,2023-11-15T00:00:00.000Z
Mouse,1734,9,2024-02-29T00:00:00.000Z
Tablet,601,7,2023-05-09T00:00:00.000Z
Headphones,1071,5,2022-02-08T00:00:00.000Z
Tablet,580,5,2022-07-16T00:00:00.000Z
Phone,1721,9,2023-11-15T00:00:00.000Z
Mouse,509,5,2022-04-11T00:00:00.000Z
Phone,1519,2,2023-03-03T00:00:00.000Z
Laptop,640,8,2024-03-21T00:00:00.000Z
Smartwatch,923,8,2022-01-18T00:00:00.000Z
Monitor,998,2,2024-06-12T00:00:00.000Z
Headphones,1880,7,2023-05-17T00:00:00.000Z
Laptop,1037,1,2024-03-11T00:00:00.000Z
Laptop,714,2,2024-01-29T00:00:00.000Z
Smartwatch,687,5,2022-10-18T00:00:00.000Z
Monitor,1055,9,2024-01-11T00:00:00.000Z
Smartwatch,509,8,2024-09-07T00:00:00.000Z
Headphones,808,10,2024-02-22T00:00:00.000Z
Keyboard,1527,4,2024-07-11T00:00:00.000Z
Monitor,1113,6,2024-01-21T00:00:00.000Z
Monitor,569,5,2022-10-17T00:00:00.000Z
Phone,962,4,2022-05-28T00:00:00.000Z
Keyboard,1245,10,2023-06-20T00:00:00.000Z
Tablet,1237,9,2022-11-12T00:00:00.000Z
Mouse,1569,6,2024-02-10T00:00:00.000Z
Laptop,1776,4,2024-02-23T00:00:00.000Z
Smartwatch,940,6,2022-04-21T00:00:00.000Z
Tablet,765,6,2022-04-03T00:00:00.000Z
Tablet,550,3,2023-03-03T00:00:00.000Z
Phone,1019,7,2024-01-19T00:00:00.000Z
Tablet,1573,6,2024-04-14T00:00:00.000Z
Mouse,605,6,2022-09-26T00:00:00.000Z
Headphones,1471,3,2022-03-04T00:00:00.000Z
Keyboard,1338,1,2022-07-01T00:00:00.000Z
Mouse,1317,10,2022-07-26T00:00:00.000Z
Monitor,1072,1,2023-12-14T00:00:00.000Z
Tablet,765,5,2022-04-09T00:00:00.000Z
Headphones,1562,7,2022-12-20T00:00:00.000Z
Tablet,1970,3,2022-01-10T00:00:00.000Z
Phone,859,4,2023-07-19T00:00:00.000Z
Headphones,646,5,2023-09-07T00:00:00.000Z
Mouse,1987,8,2022-05-16T00:00:00.000Z
Monitor,577,2,2022-03-01T00:00:00.000Z
Laptop,1521,5,2023-08-28T00:00:00.000Z
Mouse,663,4,2024-11-06T00:00:00.000Z
Headphones,1205,8,2023-08-22T00:00:00.000Z
Tablet,640,5,2024-06-10T00:00:00.000Z
Keyboard,743,4,2022-05-19T00:00:00.000Z
Mouse,1413,1,2023-03-28T00:00:00.000Z
Monitor,617,3,2024-04-22T00:00:00.000Z
Headphones,507,6,2023-06-09T00:00:00.000Z
Phone,1728,6,2022-07-06T00:00:00.000Z
Smartwatch,998,1,2023-07-29T00:00:00.000Z
Smartwatch,1498,5,2024-04-04T00:00:00.000Z
Mouse,824,6,2024-02-25T00:00:00.000Z
Keyboard,657,6,2022-09-29T00:00:00.000Z
Laptop,1526,2,2022-05-24T00:00:00.000Z
Phone,918,2,2024-07-09T00:00:00.000Z
Mouse,1903,8,2024-01-24T00:00:00.000Z
Mouse,1979,9,2024-07-03T00:00:00.000Z
Phone,1508,2,2022-06-20T00:00:00.000Z
Laptop,787,6,2024-09-23T00:00:00.000Z
Headphones,1043,10,2022-05-29T00:00:00.000Z
Headphones,1298,10,2023-06-30T00:00:00.000Z
Monitor,923,4,2024-08-01T00:00:00.000Z
Laptop,1156,3,2022-12-10T00:00:00.000Z
Smartwatch,1548,6,2023-04-07T00:00:00.000Z
Phone,1538,8,2024-09-21T00:00:00.000Z
Phone,1308,3,2023-04-28T00:00:00.000Z
Headphones,1367,6,2024-05-14T00:00:00.000Z
Tablet,1183,7,2024-01-29T00:00:00.000Z
Mouse,1462,1,2024-02-20T00:00:00.000Z
Tablet,1485,5,2022-08-10T00:00:00.000Z
Phone,530,4,2024-06-20T00:00:00.000Z
Laptop,1846,7,2022-02-19T00:00:00.000Z
Phone,510,7,2023-08-05T00:00:00.000Z
Laptop,1065,7,2023-08-08T00:00:00.000Z
Headphones,1873,7,2024-03-23T00:00:00.000Z
Headphones,531,3,2024-05-07T00:00:00.000Z
Phone,1762,10,2023-09-18T00:00:00.000Z
Phone,1107,8,2024-12-20T00:00:00.000Z
Keyboard,518,1,2023-08-06T00:00:00.000Z
Mouse,1491,5,2022-10-04T00:00:00.000Z
Keyboard,546,10,2023-08-17T00:00:00.000Z
Headphones,931,5,2024-08-20T00:00:00.000Z
Laptop,952,5,2022-05-19T00:00:00.000Z
Phone,1816,9,2022-11-27T00:00:00.000Z
Phone,1360,1,2023-05-21T00:00:00.000Z
Keyboard,1802,9,2023-03-21T00:00:00.000Z
Tablet,1845,7,2024-11-28T00:00:00.000Z
Laptop,1100,3,2022-09-18T00:00:00.000Z
Smartwatch,1819,1,2022-08-24T00:00:00.000Z
Tablet,1136,1,2023-08-31T00:00:00.000Z
Phone,551,8,2022-06-26T00:00:00.000Z
Headphones,1701,4,2024-01-30T00:00:00.000Z
Laptop,1793,6,2023-09-18T00:00:00.000Z
Phone,1723,3,2022-07-18T00:00:00.000Z
Monitor,1523,2,2024-09-18T00:00:00.000Z
Keyboard,612,8,2023-06-10T00:00:00.000Z
Keyboard,916,2,2022-05-29T00:00:00.000Z
Mouse,1290,9,2023-12-21T00:00:00.000Z
Mouse,1455,8,2022-07-30T00:00:00.000Z
Tablet,1723,1,2023-02-23T00:00:00.000Z
Laptop,1546,1,2023-01-14T00:00:00.000Z
Smartwatch,1192,1,2023-10-29T00:00:00.000Z
Mouse,1420,5,2023-09-13T00:00:00.000Z
Phone,1169,5,2022-11-01T00:00:00.000Z
Keyboard,688,8,2022-11-20T00:00:00.000Z
Smartwatch,807,8,2024-02-04T00:00:00.000Z
Tablet,1239,6,2024-10-16T00:00:00.000Z
Phone,792,1,2022-08-14T00:00:00.000Z
Headphones,715,1,2023-09-29T00:00:00.000Z
Smartwatch,874,7,2023-06-15T00:00:00.000Z
Laptop,1641,8,2024-01-10T00:00:00.000Z
Laptop,1400,10,2023-03-28T00:00:00.000Z
Smartwatch,1283,2,2023-07-11T00:00:00.000Z
Headphones,841,9,2022-12-16T00:00:00.000Z
Mouse,1098,7,2023-04-06T00:00:00.000Z
Mouse,1325,4,2023-11-04T00:00:00.000Z
Keyboard,580,6,2022-07-10T00:00:00.000Z
Monitor,1172,2,2024-03-30T00:00:00.000Z
Mouse,522,1,2024-11-11T00:00:00.000Z
Mouse,706,5,2023-08-23T00:00:00.000Z
Phone,1404,8,2022-12-23T00:00:00.000Z
Laptop,927,3,2024-12-27T00:00:00.000Z
Keyboard,784,5,2022-04-01T00:00:00.000Z
Monitor,1919,10,2024-09-24T00:00:00.000Z
Monitor,942,3,2024-12-22T00:00:00.000Z
Headphones,846,2,2023-04-19T00:00:00.000Z
Tablet,1866,7,2022-05-18T00:00:00.000Z
Keyboard,1675,6,2022-08-16T00:00:00.000Z
Headphones,1441,4,2024-05-23T00:00:00.000Z
Laptop,1098,3,2024-11-24T00:00:00.000Z
Mouse,1479,8,2022-07-28T00:00:00.000Z
Keyboard,1961,10,2024-02-28T00:00:00.000Z
Tablet,1081,5,2022-01-18T00:00:00.000Z
Laptop,589,3,2022-11-16T00:00:00.000Z
Tablet,1461,5,2024-10-11T00:00:00.000Z
Mouse,1002,8,2023-03-09T00:00:00.000Z
Headphones,569,4,2023-09-16T00:00:00.000Z
Keyboard,1930,10,2024-05-18T00:00:00.000Z
Keyboard,812,9,2022-10-31T00:00:00.000Z
Monitor,1576,8,2024-05-03T00:00:00.000Z
Keyboard,1277,6,2022-08-10T00:00:00.000Z
Phone,1796,4,2024-12-26T00:00:00.000Z
Laptop,1964,5,2024-02-15T00:00:00.000Z
Tablet,1262,9,2022-09-16T00:00:00.000Z
Monitor,1276,2,2024-07-05T00:00:00.000Z
Keyboard,1693,4,2023-12-30T00:00:00.000Z
Headphones,1531,7,2023-12-12T00:00:00.000Z
Mouse,1815,5,2023-10-07T00:00:00.000Z
Phone,1882,4,2023-09-28T00:00:00.000Z
Headphones,1530,9,2022-04-25T00:00:00.000Z
Phone,938,9,2022-11-05T00:00:00.000Z
Keyboard,1140,6,2023-09-20T00:00:00.000Z
Smartwatch,1175,3,2023-01-24T00:00:00.000Z
Tablet,1686,2,2022-07-19T00:00:00.000Z
Mouse,1081,5,2022-08-21T00:00:00.000Z
Keyboard,1431,2,2024-11-10T00:00:00.000Z
Laptop,1892,9,2023-05-15T00:00:00.000Z
Laptop,1808,10,2024-09-20T00:00:00.000Z
Smartwatch,952,8,2023-07-03T00:00:00.000Z
Mouse,802,1,2023-05-14T00:00:00.000Z
Monitor,651,10,2024-04-07T00:00:00.000Z
Mouse,576,7,2022-05-06T00:00:00.000Z
Headphones,1424,4,2022-09-01T00:00:00.000Z
Headphones,1878,8,2024-01-18T00:00:00.000Z
Mouse,711,5,2024-09-02T00:00:00.000Z
Headphones,1670,6,2024-03-13T00:00:00.000Z
Headphones,1654,5,2023-03-28T00:00:00.000Z
Monitor,1475,6,2023-01-18T00:00:00.000Z
Smartwatch,1152,3,2024-08-27T00:00:00.000Z
Laptop,1207,10,2022-12-11T00:00:00.000Z
Phone,786,4,2023-08-17T00:00:00.000Z
Laptop,1280,6,2024-11-10T00:00:00.000Z
Smartwatch,1477,5,2023-05-09T00:00:00.000Z
Keyboard,1589,9,2024-09-19T00:00:00.000Z
Tablet,1145,10,2023-12-18T00:00:00.000Z
Monitor,1102,5,2024-06-23T00:00:00.000Z
Headphones,642,3,2023-11-24T00:00:00.000Z
Laptop,701,5,2023-10-29T00:00:00.000Z
Laptop,1521,3,2024-06-16T00:00:00.000Z
Tablet,709,4,2024-11-22T00:00:00.000Z
Keyboard,966,1,2024-09-10T00:00:00.000Z
Phone,902,5,2022-10-16T00:00:00.000Z
Monitor,743,4,2023-12-10T00:00:00.000Z
Smartwatch,1464,6,2024-09-09T00:00:00.000Z
Smartwatch,941,6,2023-10-02T00:00:00.000Z
Headphones,916,4,2024-12-19T00:00:00.000Z
Phone,1167,6,2023-11-30T00:00:00.000Z
Smartwatch,919,2,2024-06-04T00:00:00.000Z
Mouse,945,1,2024-06-14T00:00:00.000Z
Phone,554,8,2024-01-08T00:00:00.000Z
Tablet,1936,1,2024-06-18T00:00:00.000Z
Keyboard,997,1,2024-01-29T00:00:00.000Z
Headphones,951,1,2022-05-17T00:00:00.000Z
Laptop,955,5,2024-04-25T00:00:00.000Z
Keyboard,776,9,2023-11-03T00:00:00.000Z
Monitor,593,10,2023-08-15T00:00:00.000Z
Tablet,1608,2,2024-12-17T00:00:00.000Z
Phone,1970,6,2023-12-29T00:00:00.000Z
Tablet,1072,7,2022-06-26T00:00:00.000Z
Monitor,1372,8,2022-04-30T00:00:00.000Z
Monitor,702,4,2024-12-19T00:00:00.000Z
Monitor,797,3,2024-01-27T00:00:00.000Z
Mouse,1807,8,2022-04-12T00:00:00.000Z
Keyboard,1464,4,2023-07-13T00:00:00.000Z
Headphones,1937,8,2022-01-12T00:00:00.000Z
Monitor,1776,6,2024-09-23T00:00:00.000Z
Phone,601,1,2022-10-04T00:00:00.000Z
Tablet,759,9,2022-05-22T00:00:00.000Z
Smartwatch,1000,2,2023-07-12T00:00:00.000Z
Phone,1330,10,2023-05-17T00:00:00.000Z
Tablet,1195,9,2024-04-25T00:00:00.000Z
